FILE_NAME,FRAME_RATE,ANALOG_VIDEO_FRAME_RATIO,maxHipRotVel,maxTrunkRotVel,maxLeadElbowVel,maxRearElbowVel,maxLeadKneeVel,maxRearKneeVel,maxHipRotation,maxTrunkRotation,maxTrunkFlexion,maxTrunkLateralFlexion,maxShoulderAbd,maxLeadKneeFlexion,maxLeadElbowFlexion,maxRearKneeFlexion,maxRearElbowFlexion,maxLeadArmAngVel,maxLeadHandAngVel,maxHeadRotation,maxHeadLateralFlexion,maxHeadFlexion
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject6\Session1\Subject6 BP 01.c3d",500,0,501.754760742188,458.667755126953,-4.03597259521484,9.07745742797852,149.875946044922,248.888793945312,57.2256278991699,223.172256469727,26.5853729248047,12.6867742538452,74.0060272216797,54.4147415161133,87.5322418212891,62.0645904541016,143.135299682617,901.987365722656,1739.6103515625,74.7949752807617,9.52390670776367,1.41654431819916
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject6\Session1\Subject6 BP 02.c3d",500,0,506.280883789062,489.505767822266,-11.1036310195923,1.3122022151947,152.794036865234,229.554046630859,54.7784576416016,222.213821411133,27.810417175293,13.0000534057617,75.818489074707,55.2121772766113,87.0071487426758,56.9180870056152,143.404113769531,949.415771484375,1750.87060546875,75.3115768432617,9.4824857711792,13.0057983398438
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject6\Session1\Subject6 BP 03.c3d",500,0,602.968200683594,431.446075439453,1.12778568267822,14.9358901977539,145.273559570312,163.956756591797,55.533561706543,220.740036010742,26.3921737670898,11.0187406539917,76.0648040771484,55.0444679260254,88.3844451904297,60.912052154541,143.829528808594,1049.12414550781,1869.56262207031,74.8193588256836,-0.0429015941917896,23.3468532562256
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject6\Session1\Subject6 BP 04.c3d",500,0,620.820983886719,396.823883056641,23.9374084472656,30.0976753234863,128.061706542969,196.319213867188,55.2506790161133,218.324737548828,26.8760566711426,11.638768196106,75.6431045532227,54.4332504272461,87.7131958007812,64.5604705810547,143.622299194336,1021.94464111328,2143.80444335938,75.5632705688477,1.85506534576416,27.0248870849609
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject6\Session1\Subject6 BP 05.c3d",500,0,583.877563476562,320.106506347656,-4.04022026062012,68.7977523803711,148.089263916016,217.016967773438,57.3361320495605,224.227813720703,26.5436515808105,13.0270977020264,75.7071838378906,56.05419921875,87.8108978271484,61.2821655273438,142.756790161133,1032.77795410156,1929.30419921875,74.628547668457,2.26825428009033,29.585765838623
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject6\Session1\Subject6 BP 06.c3d",500,0,632.188781738281,380.958557128906,92.4977569580078,63.3160934448242,130.948928833008,186.87092590332,54.3306007385254,219.122482299805,24.7192440032959,12.6037120819092,76.6909713745117,53.3212776184082,88.7289276123047,60.5789070129395,143.79768371582,1288.99133300781,2220.01953125,74.729248046875,-1.01128602027893,20.8709697723389
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject6\Session1\Subject6 BP 07.c3d",500,0,631.708129882812,379.493713378906,-3.57965087890625,74.5279998779297,142.571258544922,162.714309692383,57.7581825256348,221.556900024414,29.5684719085693,10.3706884384155,76.7748718261719,54.1981048583984,87.4775161743164,65.9610366821289,143.40087890625,1240.35754394531,2081.87426757812,81.7035064697266,2.71195697784424,25.4068641662598
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject6\Session1\Subject6 BP 08.c3d",500,0,639.228820800781,409.60693359375,55.4678993225098,103.762557983398,120.930961608887,172.121139526367,56.3490982055664,223.126739501953,26.137845993042,10.8120822906494,80.1307373046875,53.3107147216797,87.1723861694336,63.9312896728516,142.898483276367,1111.18627929688,2282.63818359375,84.955696105957,0.38320392370224,21.0330238342285
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject6\Session1\Subject6 BP 09.c3d",500,0,678.9130859375,317.176818847656,95.9622497558594,90.7280883789062,118.744300842285,147.083786010742,57.0373954772949,220.48957824707,,,,51.8552856445312,86.8117599487305,65.8725433349609,143.430557250977,1316.28283691406,2215.85498046875,,,
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject6\Session1\Subject6 BP 10.c3d",500,0,614.894897460938,403.682708740234,10.1159782409668,48.6242256164551,107.291854858398,176.41455078125,55.9403648376465,226.122192382812,,,,54.4203987121582,86.9794235229492,69.901237487793,143.57502746582,1075.54321289062,1999.16040039062,,,
