FILE_NAME,FRAME_RATE,ANALOG_VIDEO_FRAME_RATIO,swingTimeHand,swingTimeFootUp,swingTimeFootDown,stanceFootUpTime,footUpLoadTime,loadFirstMoveTime,firstMoveFootDownTime,footDownImpactTime,impactFollowThroughTime
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 BP 01.c3d",500,0,0.135999917984009,1.02799999713898,0.144000053405762,0.425999999046326,0.448000073432922,0.435999870300293,0.444000005722046,0.135999917984009,0.0299999713897705
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 BP 02.c3d",500,0,0.135999917984009,0.949999809265137,0.135999917984009,0.382000088691711,0.398000001907349,0.415999889373779,0.415999889373779,0.135999917984009,0.0260000228881836
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 BP 03.c3d",500,0,0.155999898910522,0.813999891281128,0.145999908447266,0.602000117301941,0.24399995803833,0.424000024795532,0.414000034332275,0.155999898910522,0.0260000228881836
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 BP 05.c3d",500,0,0.138000011444092,1.01600003242493,0.142000198364258,0.372000098228455,0.441999912261963,0.431999921798706,0.436000108718872,0.138000011444092,0.0460000038146973
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 BP 06.c3d",500,0,0.130000114440918,0.982000112533569,0.141999959945679,0.383999943733215,0.371999979019165,0.468000173568726,0.480000019073486,0.130000114440918,0.0339999198913574
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 BP 07.c3d",500,0,0.135999917984009,0.914000034332275,0.138000011444092,0.76800000667572,0.294000148773193,0.48199987411499,0.483999967575073,0.135999917984009,0.0360000133514404
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 BP 08.c3d",500,0,0.135999917984009,0.940000057220459,0.145999908447266,0.383999824523926,0.344000101089478,0.450000047683716,0.460000038146973,0.135999917984009,0.0280001163482666
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 BP 09.c3d",500,0,0.138000011444092,1.05999994277954,0.144000053405762,0.376000046730042,0.389999866485596,0.526000022888184,0.532000064849854,0.138000011444092,0.0280001163482666
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 BP 10.c3d",500,0,0.150000095367432,0.912000179290771,0.136000156402588,0.563999891281128,0.322000026702881,0.453999996185303,0.440000057220459,0.150000095367432,0.0360000133514404
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Cannon 01.c3d",500,0,0.135999917984009,0.847999811172485,0.145999908447266,0.722000122070312,0.253999948501587,0.447999954223633,0.45799994468689,0.135999917984009,0.0360000133514404
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Cannon 02.c3d",500,0,0.131999969482422,0.77400016784668,0.121999979019165,0.679999947547913,0.246000051498413,0.406000137329102,0.396000146865845,0.131999969482422,0.0379998683929443
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Cannon 03.c3d",500,0,0.152000188827515,0.794000148773193,0.144000053405762,0.99999988079071,0.187999963760376,0.462000131607056,0.453999996185303,0.152000188827515,0.0419998168945312
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Cannon 04.c3d",500,0,0.141999959945679,0.75600004196167,0.165999889373779,0.915999889373779,0.157999992370605,0.432000160217285,0.456000089645386,0.141999959945679,0.0399999618530273
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Cannon 05.c3d",500,0,0.135999917984009,0.763999938964844,0.144000053405762,0.882000088691711,0.181999921798706,0.437999963760376,0.446000099182129,0.135999917984009,0.0460000038146973
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Cannon 06.c3d",500,0,0.121999979019165,0.752000093460083,0.141999959945679,0.965999960899353,0.210000038146973,0.400000095367432,0.420000076293945,0.121999979019165,0.0520000457763672
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Cannon 07.c3d",500,0,0.148000001907349,0.769999980926514,0.157999992370605,0.826000094413757,0.161999940872192,0.450000047683716,0.460000038146973,0.148000001907349,0.0339999198913574
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Cannon 08.c3d",500,0,0.144000053405762,0.950000047683716,0.155999898910522,0.691999912261963,0.170000076293945,0.624000072479248,0.635999917984009,0.144000053405762,0.0320000648498535
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Cannon 09.c3d",500,0,0.144000053405762,0.834000110626221,0.146000146865845,0.659999966621399,0.187999963760376,0.5,0.502000093460083,0.144000053405762,0.0360000133514404
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Cannon 10.c3d",500,0,0.130000114440918,0.702000141143799,0.131999969482422,1.08799993991852,0.126000165939331,0.444000005722046,0.44599986076355,0.130000114440918,0.0319998264312744
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Live 01.c3d",500,0,0.152000188827515,0.881999969482422,0.140000104904175,0.934000134468079,0.209999799728394,0.532000064849854,0.519999980926514,0.152000188827515,0.0179998874664307
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Live 02.c3d",500,0,0.148000001907349,0.901999950408936,0.150000095367432,0.78600013256073,0.20799994468689,0.543999910354614,0.546000003814697,0.148000001907349,0.0239999294281006
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Live 03.c3d",500,0,0.153999805450439,0.885999917984009,0.149999856948853,0.853999972343445,0.197999954223633,0.538000106811523,0.534000158309937,0.153999805450439,0.0220000743865967
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Live 05.c3d",500,0,0.138000011444092,0.825999975204468,0.151999950408936,0.843999981880188,0.206000089645386,0.467999935150146,0.48199987411499,0.138000011444092,0.0220000743865967
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Live 06.c3d",500,0,0.138000011444092,0.840000152587891,0.156000137329102,0.857999920845032,0.200000047683716,0.483999967575073,0.502000093460083,0.138000011444092,0.0379998683929443
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Live 07.c3d",500,0,0.139999866485596,0.809999942779541,0.161999940872192,0.847999930381775,0.154000043869019,0.49399995803833,0.516000032424927,0.139999866485596,0.0360000133514404
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Live 08.c3d",500,0,0.134000062942505,0.829999923706055,0.151999950408936,0.862000107765198,0.19599986076355,0.482000112533569,0.5,0.134000062942505,0.0379998683929443
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Live 09.c3d",500,0,0.136000156402588,0.856000185012817,0.144000053405762,0.843999862670898,0.188000202178955,0.523999929428101,0.531999826431274,0.136000156402588,0.0519998073577881
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Live 10.c3d",500,0,0.144000053405762,0.842000007629395,0.134000062942505,0.955999970436096,0.217999935150146,0.490000009536743,0.480000019073486,0.144000053405762,0.0280001163482666
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Live 11.c3d",500,0,0.141999959945679,0.781999826431274,0.169999837875366,0.78600001335144,0.200000047683716,0.411999940872192,0.43999981880188,0.141999959945679,0.0260000228881836
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Tee 01.c3d",500,0,0.180000066757202,1.12000000476837,0.119999885559082,0.379999995231628,0.449999928474426,0.550000190734863,0.490000009536743,0.180000066757202,0.0420000553131104
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Tee 02.c3d",500,0,0.141999959945679,1.06599998474121,0.124000072479248,0.384000062942505,0.411999940872192,0.529999971389771,0.51200008392334,0.141999959945679,0.0499999523162842
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Tee 03.c3d",500,0,0.142000198364258,1.02600014209747,0.124000072479248,0.465999960899353,0.347999930381775,0.55400013923645,0.53600001335144,0.142000198364258,0.0319998264312744
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Tee 04.c3d",500,0,0.146000146865845,1.06200003623962,0.124000072479248,0.370000004768372,0.371999979019165,0.565999984741211,0.543999910354614,0.146000146865845,0.0399999618530273
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Tee 05.c3d",500,0,0.145999908447266,1.01600003242493,0.134000062942505,0.489999890327454,0.342000007629395,0.539999961853027,0.528000116348267,0.145999908447266,0.0360000133514404
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Tee 06.c3d",500,0,0.141999959945679,1.03999996185303,0.125999927520752,0.586000084877014,0.374000072479248,0.539999961853027,0.523999929428101,0.141999959945679,0.0360000133514404
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Tee 07.c3d",500,0,0.144000053405762,1.06200003623962,0.124000072479248,0.465999960899353,0.401999950408936,0.53600001335144,0.516000032424927,0.144000053405762,0.0360000133514404
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Tee 08.c3d",500,0,0.139999866485596,1.07199990749359,0.123999834060669,0.435999989509583,0.396000027656555,0.552000045776367,0.53600001335144,0.139999866485596,0.0400002002716064
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Tee 09.c3d",500,0,0.145999908447266,0.961999893188477,0.129999876022339,0.659999966621399,0.273999929428101,0.558000087738037,0.54200005531311,0.145999908447266,0.0400002002716064
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Tee 10.c3d",500,0,0.140000104904175,0.997999906539917,0.125999927520752,0.454000115394592,0.357999801635742,0.514000177383423,0.5,0.140000104904175,0.0320000648498535
