FILE_NAME,FRAME_RATE,ANALOG_VIDEO_FRAME_RATIO,maxHipRotVel,maxTrunkRotVel,maxLeadElbowVel,maxRearElbowVel,maxLeadKneeVel,maxRearKneeVel,maxHipRotation,maxTrunkRotation,maxTrunkFlexion,maxTrunkLateralFlexion,maxShoulderAbd,maxLeadKneeFlexion,maxLeadElbowFlexion,maxRearKneeFlexion,maxRearElbowFlexion,maxLeadArmAngVel,maxLeadHandAngVel,maxHeadRotation,maxHeadLateralFlexion,maxHeadFlexion
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 BP 01.c3d",500,0,744.760498046875,329.517364501953,155.433380126953,158.39729309082,143.931076049805,100.03303527832,63.7395973205566,225.629302978516,20.7678718566895,14.8630046844482,94.0293502807617,49.9179153442383,104.231071472168,54.6222953796387,135.260116577148,1132.24499511719,1653.39489746094,77.2931060791016,11.3123798370361,19.3757457733154
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 BP 02.c3d",500,0,721.319213867188,298.679351806641,104.909057617188,66.8011932373047,157.576354980469,104.220436096191,66.3485260009766,225.900665283203,18.7096691131592,14.7935562133789,96.8072357177734,45.2849540710449,97.0488739013672,59.036304473877,131.538223266602,1068.59558105469,1706.90673828125,82.101676940918,13.7938861846924,22.8407440185547
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 BP 03.c3d",500,0,698.265075683594,374.454498291016,376.366638183594,82.5495147705078,160.085708618164,93.5507965087891,63.5063934326172,224.252075195312,20.5777168273926,16.4773597717285,96.8011627197266,48.6751327514648,100.845710754395,62.5935745239258,134.54411315918,1373.25476074219,1838.65270996094,78.3618545532227,10.7725667953491,25.8660221099854
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 BP 05.c3d",500,0,707.160949707031,341.037750244141,235.154479980469,114.891487121582,149.317031860352,77.5437850952148,66.0430145263672,224.784759521484,17.6865940093994,18.0484142303467,97.6194534301758,50.3025283813477,99.6654434204102,63.6113128662109,132.424896240234,1241.08715820312,1646.81188964844,85.1056900024414,7.63963842391968,17.9817562103271
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 BP 06.c3d",500,0,800.340637207031,509.975433349609,22.13694190979,109.655624389648,177.894943237305,111.776054382324,62.3372840881348,232.764434814453,21.2409973144531,17.8524017333984,94.2456130981445,55.2654113769531,98.7848052978516,60.4393692016602,133.312973022461,987.268615722656,1682.92407226562,75.1106414794922,9.1435079574585,10.3763113021851
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 BP 07.c3d",500,0,727.514282226562,458.274841308594,366.747650146484,181.739852905273,153.614059448242,105.800270080566,67.7813186645508,223.19352722168,17.240255355835,18.5535106658936,97.5465927124023,53.6149368286133,102.709426879883,62.5884666442871,134.372970581055,1397.75964355469,1549.18994140625,82.4104461669922,9.47953319549561,23.1837215423584
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 BP 08.c3d",500,0,729.557006835938,286.56005859375,275.248962402344,178.390487670898,196.741622924805,76.8889007568359,65.8016662597656,226.282730102539,18.5893745422363,20.0630722045898,94.0876312255859,56.7393989562988,103.158950805664,59.1797294616699,134.845962524414,1225.75939941406,1664.05004882812,73.8076934814453,8.86833190917969,17.811071395874
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 BP 09.c3d",500,0,756.208435058594,602.64208984375,411.534057617188,101.81298828125,217.897109985352,93.3505096435547,55.8162460327148,230.96923828125,20.1362266540527,15.7023916244507,96.8075866699219,57.2597541809082,99.5934066772461,60.1197967529297,132.084655761719,1444.85534667969,1839.18347167969,88.7293472290039,11.499979019165,20.7745552062988
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 BP 10.c3d",500,0,708.27294921875,452.949523925781,385.69287109375,129.47917175293,149.76676940918,75.9340667724609,68.7914123535156,225.460006713867,18.4630317687988,14.9536876678467,98.6206436157227,52.8456802368164,101.663459777832,66.390251159668,134.209823608398,1512.1005859375,1869.23449707031,84.4765472412109,7.18786764144897,26.0510787963867
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Cannon 01.c3d",500,0,752.935424804688,390.216827392578,306.478698730469,37.8850555419922,244.235275268555,107.938499450684,63.2916526794434,222.109420776367,21.6148586273193,16.0791549682617,94.0907974243164,53.4902076721191,102.291725158691,71.4646682739258,133.423690795898,1280.90808105469,1820.095703125,73.1337661743164,12.5665693283081,20.8144264221191
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Cannon 02.c3d",500,0,723.575561523438,309.436798095703,371.635345458984,50.389835357666,133.110580444336,68.3300628662109,63.6071815490723,218.468002319336,18.0428829193115,13.4545764923096,95.394287109375,51.1131896972656,100.370597839355,66.7729644775391,132.328765869141,1236.70690917969,1525.01086425781,75.3486328125,8.56560230255127,23.2290706634521
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Cannon 03.c3d",500,0,752.599731445312,331.550598144531,29.9239349365234,85.6827239990234,196.796936035156,89.1906661987305,61.6684532165527,217.445175170898,19.1964893341064,14.4915761947632,94.0089645385742,56.7295761108398,99.2743759155273,72.9982299804688,133.376678466797,1118.83581542969,2138.310546875,72.4757690429688,7.73352241516113,17.2246189117432
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Cannon 04.c3d",500,0,740.247741699219,444.103240966797,-16.8348560333252,88.2159576416016,177.805725097656,60.8452301025391,64.6453094482422,221.496246337891,20.7447643280029,14.822811126709,95.7058715820312,53.0866355895996,100.779853820801,72.8958892822266,133.004547119141,1039.58544921875,1872.3125,73.9468841552734,11.7599048614502,23.7413883209229
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Cannon 05.c3d",500,0,734.737426757812,457.042694091797,303.188781738281,98.0343399047852,166.777130126953,84.3003005981445,62.2322235107422,215.42643737793,19.2865505218506,14.4593048095703,98.2205047607422,52.5402793884277,98.3717346191406,74.2558746337891,132.516098022461,1182.81091308594,1661.29565429688,87.2425155639648,11.8075485229492,21.5201225280762
