FILE_NAME,FRAME_RATE,ANALOG_VIDEO_FRAME_RATIO,pitchVel,exitVel,launchAng,sprayAng,impactLocECAP,impactLocKNOB,maxBatAngVel,maxBatECAPVel,maxBatSSVel,maxBatECAPAcc,maxBatSSAcc,maxBatKE,maxBatPower,maxBatKEFilt,maxBatPowerFilt
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 BP 01.c3d",500,0,19.0388488769531,45.513427734375,18.4821529388428,-7.58721446990967,0.163848698139191,0.711937606334686,2823.43627929688,39.2260704040527,32.150993347168,6775.30029296875,4995.24365234375,318.5341796875,5534.3095703125,305.783721923828,4895.48095703125
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 BP 02.c3d",500,0,19.8557529449463,45.6736030578613,6.86376905441284,0.4886774122715,0.193850457668304,0.68124657869339,2812.35693359375,39.762622833252,32.6117248535156,8081.67138671875,6521.72412109375,328.054840087891,7149.4521484375,318.160705566406,5190.23876953125
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 BP 03.c3d",500,0,19.0630035400391,38.3058395385742,2.28948855400085,50.7306289672852,0.0844711735844612,0.789187908172607,3468.701171875,39.7523345947266,32.6072311401367,8030.40478515625,4896.3271484375,325.919891357422,7277.68310546875,324.893859863281,4993.47705078125
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 BP 05.c3d",500,0,19.5471229553223,40.6873016357422,22.2386341094971,-19.5453052520752,0.0964627787470818,0.778551340103149,2856.31884765625,37.6752624511719,30.8151969909668,6516.580078125,5163.4462890625,292.410766601562,9867.9921875,281.023620605469,4631.5458984375
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 BP 06.c3d",500,0,19.907054901123,38.1599235534668,32.6402397155762,-40.3735961914062,0.144790977239609,0.730311036109924,2793.67309570312,38.6007385253906,31.7294845581055,5497.7421875,3908.51953125,309.865814208984,7673.76708984375,301.5048828125,4708.56103515625
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 BP 07.c3d",500,0,19.0286979675293,42.23779296875,25.0113182067871,-15.3384876251221,0.1540537327528,0.721739411354065,2893.9248046875,38.9872245788574,31.8775157928467,5495.3623046875,4512.439453125,312.347625732422,6846.08837890625,296.387390136719,5275.0283203125
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 BP 08.c3d",500,0,19.0004978179932,45.0714454650879,14.3145170211792,-0.77930748462677,0.182095810770988,0.691832482814789,2867.33837890625,39.164623260498,32.1895790100098,6587.6484375,5228.8271484375,318.568389892578,8050.67822265625,309.946166992188,4895.5458984375
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 BP 09.c3d",500,0,19.6157093048096,43.3526878356934,-3.97198057174683,16.9767990112305,0.192624822258949,0.682868838310242,3033.794921875,40.1564559936523,32.654857635498,6717.4267578125,5228.77001953125,325.627655029297,11481.9599609375,312.240753173828,5670.166015625
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 BP 10.c3d",500,0,19.4127521514893,42.5555419921875,11.2818880081177,24.1245212554932,0.225886389613152,0.649595856666565,3038.68994140625,39.454906463623,32.1312141418457,5103.6982421875,4604.6669921875,315.193786621094,5728.3857421875,293.986877441406,5418.47998046875
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Cannon 01.c3d",500,0,31.9109153747559,28.0337505340576,163.886749267578,-163.618957519531,0.225527405738831,0.649561524391174,2819.61499023438,37.8096237182617,30.9642124176025,2314.26904296875,1732.23181152344,294.977874755859,5623.84814453125,287.685089111328,4610.00048828125
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Cannon 02.c3d",500,0,32.421875,27.4887580871582,125.931327819824,-125.113990783691,0.231737926602364,0.643284618854523,2728.48706054688,37.5822601318359,30.5424671173096,3074.57788085938,2649.31982421875,286.067016601562,6212.65234375,270.031951904297,4913.18505859375
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Cannon 03.c3d",500,0,32.4858589172363,31.5404777526855,89.0410079956055,-87.1799545288086,0.234899178147316,0.640559196472168,2847.9990234375,38.3269577026367,31.4738750457764,5478.45068359375,4034.36010742188,304.675109863281,6678.0703125,297.444366455078,4482.341796875
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Cannon 04.c3d",500,0,32.0549812316895,31.9890232086182,80.4404907226562,-62.1024017333984,0.22981633245945,0.64557158946991,2735.130859375,39.3050270080566,32.2792129516602,4654.177734375,3860.42724609375,320.300933837891,7479.59521484375,307.894622802734,4914.52392578125
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Cannon 05.c3d",500,0,32.7619247436523,28.741626739502,118.548957824707,-123.57332611084,0.150220260024071,0.725287616252899,2677.56372070312,38.4184074401855,31.4069690704346,3856.89477539062,2640.30932617188,303.786071777344,7843.677734375,287.400177001953,4750.92333984375
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Cannon 06.c3d",500,0,33.500415802002,37.9994506835938,42.0411415100098,-71.8690567016602,0.183471456170082,0.692107141017914,2550.23193359375,36.1398086547852,29.4781169891357,8117.4990234375,5835.02001953125,267.553039550781,6720.84423828125,240.612121582031,5231.99462890625
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Cannon 07.c3d",500,0,31.8145122528076,39.2828140258789,62.0307960510254,-8.96759223937988,0.137492462992668,0.73582535982132,2888.640625,38.9697647094727,32.1221580505371,7320.76611328125,5710.77490234375,318.739135742188,10500.556640625,313.018524169922,4615.6923828125
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Cannon 08.c3d",500,0,32.1172332763672,41.2217292785645,38.7604446411133,-5.63091707229614,0.20900471508503,0.665732681751251,2885.57006835938,38.7632789611816,31.678804397583,6130.705078125,5062.76318359375,307.548095703125,7286.1025390625,295.034027099609,5022.8271484375
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Cannon 09.c3d",500,0,32.7188339233398,36.0249557495117,75.2606658935547,-33.7790412902832,0.183777287602425,0.691334009170532,2871.3056640625,38.8777351379395,31.7330455780029,7028.97265625,5402.5498046875,308.285430908203,6910.3662109375,299.083038330078,4652.35888671875
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Cannon 10.c3d",500,0,33.0131912231445,44.0003814697266,7.57132625579834,-31.4097061157227,0.14580412209034,0.729190409183502,2636.70581054688,37.2517204284668,30.3549327850342,5929.35791015625,4606.958984375,283.252868652344,6334.640625,262.884460449219,5316.53955078125
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Live 01.c3d",500,0,32.287971496582,40.1474304199219,22.5627613067627,29.1898632049561,0.0505332387983799,0.823801159858704,2892.44995117188,38.5346794128418,31.7630424499512,13249.2470703125,9052.20703125,312.108520507812,5530.13623046875,319.573455810547,4352.134765625
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Live 02.c3d",500,0,32.1173629760742,47.0476341247559,15.8546152114868,26.3143844604492,0.12372300773859,0.751008450984955,2770.37109375,39.3498649597168,32.4279975891113,12987.9755859375,9197.98046875,325.136077880859,7993.3740234375,323.493347167969,4685.4248046875
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Live 03.c3d",500,0,32.2752151489258,40.7920112609863,49.114933013916,14.2420272827148,0.0995527058839798,0.77483195066452,2897.705078125,38.8202590942383,31.8796710968018,9992.43359375,7000.109375,313.850280761719,6763.6298828125,320.842346191406,4762.37109375
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Live 05.c3d",500,0,32.9582176208496,47.4573669433594,6.64249229431152,6.89831972122192,0.194560781121254,0.681395828723907,2783.94482421875,39.2014312744141,32.1790313720703,5431.38427734375,4736.45361328125,319.901733398438,7911.625,314.628814697266,4610.0771484375
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Live 06.c3d",500,0,33.1193695068359,32.8248825073242,74.9168243408203,-73.1058197021484,0.215295195579529,0.659976482391357,2634.33447265625,37.5327796936035,30.8097362518311,3999.27465820312,2949.80419921875,291.969482421875,6267.17578125,282.733520507812,4067.787109375
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject4\Session1\Subject4 Live 07.c3d",500,0,32.7286987304688,32.4840278625488,-175.479827880859,130.848968505859,0.159796386957169,0.715695798397064,2745.46142578125,37.422908782959,30.7526988983154,2587.236328125,1757.65441894531,290.767395019531,6322.5439453125,289.752166748047,4015.296875
