FILE_NAME,FRAME_RATE,ANALOG_VIDEO_FRAME_RATIO,BatAngVel,BatECAPAcc,BatECAPVel,BatSSAcc,BatSSVel,HipRot,HipRotVel,LeadElbowFlex,LeadElbowVel,LeadKneeFlex,LeadKneeVel,RearElbowFlex,RearElbowVel,RearKneeFlex,RearKneeVel,ShouldAbd,TrunkFlex,TrunkLatFlex,TrunkRot,TrunkVel,LeadArmAngVel,LeadHandAngVel,HeadRot,HeadLatFlex,HeadFlex
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject8\Session1\Subject8 BP 05.c3d",500,0,2484.5263671875,640.994567871094,26.4902172088623,640.941467285156,22.2218761444092,170.455017089844,-211.727142333984,19.9063606262207,18.8005352020264,9.77278327941895,-165.214660644531,31.4468059539795,-787.123840332031,59.6524620056152,-173.845245361328,14.7489013671875,-21.2736644744873,-36.0771064758301,158.613265991211,-344.474792480469,570.166687011719,2036.97766113281,-48.3303413391113,-6.93507528305054,28.6580276489258
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject8\Session1\Subject8 BP 06.c3d",500,0,2828.58154296875,614.778564453125,26.4417552947998,620.021850585938,22.0059585571289,172.264587402344,-270.217895507812,28.5075492858887,-37.2960243225098,-0.406449139118195,-218.651580810547,36.971248626709,-797.412231445312,57.380786895752,-184.236877441406,11.389142036438,-25.9974327087402,-29.2530326843262,152.068557739258,-268.058776855469,600.009155273438,2173.18969726562,-39.4263114929199,-2.06776857376099,35.5955772399902
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject8\Session1\Subject8 BP 07.c3d",500,0,2257.26196289062,625.678039550781,24.4887371063232,407.321533203125,20.5767154693604,165.878128051758,-132.179260253906,18.3505802154541,27.2660522460938,2.59138035774231,-168.866653442383,33.458610534668,-728.599426269531,58.5838584899902,-109.190338134766,16.4755992889404,-18.8290710449219,-32.9210968017578,166.060440063477,-304.275512695312,748.827331542969,1916.12622070312,-42.1317253112793,0.61028391122818,26.1582736968994
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject8\Session1\Subject8 BP 08.c3d",500,0,2393.9599609375,861.382751464844,25.5873222351074,540.340087890625,21.4093704223633,172.913024902344,-209.197998046875,35.4519157409668,25.1913585662842,-2.3074164390564,-223.026550292969,32.629810333252,-734.400207519531,60.7039222717285,-161.871368408203,10.9034252166748,-21.7117404937744,-36.5408210754395,149.85466003418,-350.616455078125,483.739166259766,1984.63549804688,-48.5140800476074,-11.5743389129639,22.5543746948242
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject8\Session1\Subject8 BP 09.c3d",500,0,2281.38305664062,407.752716064453,24.2050800323486,339.903625488281,20.4012279510498,163.885101318359,-129.745483398438,15.6575527191162,-36.3272857666016,29.1354656219482,32.356761932373,33.0027732849121,-596.897644042969,60.4681243896484,-43.83154296875,19.9130935668945,-11.2021980285645,-36.3633003234863,168.38117980957,-356.586456298828,750.210205078125,1855.09606933594,-44.1299095153809,-4.14754819869995,20.1849460601807
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject8\Session1\Subject8 BP 11.c3d",500,0,2612.396484375,606.594360351562,25.6062831878662,512.049621582031,21.1598472595215,164.987380981445,-197.868347167969,23.0288543701172,22.7193069458008,-3.53961873054504,-93.8736724853516,30.6318206787109,-742.26171875,51.2282676696777,-219.198196411133,5.98826694488525,-20.8004817962646,-28.5670318603516,152.48078918457,-275.199890136719,468.617401123047,2158.86401367188,-36.5843658447266,-1.0330798625946,29.7474060058594
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject8\Session1\Subject8 BP 12.c3d",500,0,2842.9697265625,476.967376708984,26.8161354064941,150.428512573242,22.5589008331299,171.597839355469,-264.305114746094,13.5535202026367,18.0786819458008,14.3751831054688,-206.750762939453,29.6662845611572,-708.044921875,61.5137825012207,-141.286590576172,15.6208696365356,-21.3668384552002,-32.8629188537598,160.553329467773,-387.63427734375,668.330627441406,2313.66845703125,-45.1013641357422,-2.10407018661499,29.4235992431641
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject8\Session1\Subject8 Cannon 05.c3d",500,0,3289.55322265625,856.801696777344,30.1198596954346,482.737030029297,24.909143447876,176.651214599609,-112.480163574219,10.1619443893433,3.92392253875732,9.03863048553467,-34.1755714416504,25.2721652984619,-355.370483398438,62.3557014465332,-60.5562286376953,6.99023485183716,-17.8354454040527,-39.4585304260254,159.143203735352,-535.491943359375,437.861480712891,2436.12255859375,-31.8560466766357,3.76780319213867,27.3135643005371
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject8\Session1\Subject8 Cannon 06.c3d",500,0,1833.76391601562,513.553161621094,23.7684898376465,506.955841064453,19.923023223877,165.438751220703,-42.4308776855469,36.3496437072754,20.8724899291992,15.8852052688599,66.1954727172852,41.418327331543,-656.155395507812,59.3339004516602,-4.08270645141602,13.9552097320557,-13.19469165802,-37.5677146911621,154.811935424805,-138.874053955078,819.491943359375,1484.69140625,-56.8744850158691,-16.511510848999,31.5348720550537
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject8\Session1\Subject8 Cannon 07.c3d",500,0,3076.64526367188,1092.52258300781,30.5691776275635,818.509643554688,25.6715698242188,177.011917114258,-164.61181640625,36.576904296875,-34.1693801879883,10.604564666748,-140.974227905273,37.3175239562988,-704.391418457031,62.3835182189941,-182.617401123047,11.2822866439819,-18.1574974060059,-41.7058334350586,150.578796386719,-224.193572998047,430.81494140625,1994.4521484375,-42.4772109985352,-2.98974823951721,23.8254222869873
