FILE_NAME,FRAME_RATE,ANALOG_VIDEO_FRAME_RATIO,pitchVel,exitVel,launchAng,sprayAng,impactLocECAP,impactLocKNOB,maxBatAngVel,maxBatECAPVel,maxBatSSVel,maxBatECAPAcc,maxBatSSAcc,maxBatKE,maxBatPower,maxBatKEFilt,maxBatPowerFilt
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject10\Session1\Subject10 BP 01.c3d",500,0,23.4161930084229,29.2888011932373,53.4061279296875,59.4035186767578,0.145367309451103,0.703269898891449,2410.46728515625,36.7343215942383,30.5405559539795,3542.88305664062,3011.79150390625,288.840026855469,11336.982421875,284.193267822266,4679.18017578125
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject10\Session1\Subject10 BP 02.c3d",500,0,24.5162830352783,41.6759300231934,13.0658941268921,31.9446220397949,0.208007484674454,0.642003893852234,2618.21313476562,38.9199676513672,31.8609867095947,4653.6708984375,3855.94311523438,311.396606445312,6570.232421875,297.314788818359,6130.943359375
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject10\Session1\Subject10 BP 03.c3d",500,0,23.6948986053467,36.198356628418,42.2327079772949,47.3760757446289,0.202578812837601,0.64626145362854,2543.7685546875,37.0136299133301,30.0764026641846,5714.111328125,4323.7607421875,277.095916748047,8394.85546875,264.244750976562,5417.10302734375
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject10\Session1\Subject10 BP 04.c3d",500,0,24.0263977050781,32.7029647827148,49.1210174560547,48.6385269165039,0.239491879940033,0.61027467250824,2810.19067382812,38.0159912109375,30.9141979217529,5799.16650390625,4041.04077148438,291.987579345703,8060.76806640625,278.323181152344,5621.505859375
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject10\Session1\Subject10 BP 05.c3d",500,0,23.9631881713867,43.4154968261719,4.26129388809204,8.64815044403076,0.188994437456131,0.659694015979767,2600.3115234375,38.0709037780762,31.4663677215576,7934.32373046875,6567.6533203125,304.481964111328,6933.86083984375,288.898010253906,5212.49755859375
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject10\Session1\Subject10 BP 06.c3d",500,0,23.7971744537354,40.0806274414062,18.489049911499,-18.1608638763428,0.267164528369904,0.579888105392456,2680.84155273438,39.225399017334,32.6713600158691,6414.2060546875,3614.619140625,329.615600585938,8324.8515625,318.634826660156,4921.626953125
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject10\Session1\Subject10 BP 07.c3d",500,0,23.5339603424072,38.7558975219727,43.5478935241699,10.1768732070923,0.196723639965057,0.651288330554962,2748.3408203125,39.3043174743652,32.5965156555176,5841.146484375,4155.7451171875,327.505798339844,9792.2626953125,316.379272460938,5383.7431640625
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject10\Session1\Subject10 BP 08.c3d",500,0,23.6282253265381,43.6154251098633,6.05456972122192,-13.0050296783447,0.234823241829872,0.614537298679352,2881.70971679688,39.9188270568848,32.9187660217285,5641.2294921875,5059.1591796875,332.752410888672,7456.06982421875,314.012786865234,5676.2236328125
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject10\Session1\Subject10 BP 10.c3d",500,0,22.699254989624,45.8083229064941,17.655387878418,-0.45088517665863,0.179496943950653,0.669772148132324,2871.13330078125,39.997013092041,33.0436935424805,7998.98974609375,6191.8720703125,335.444427490234,8139.78173828125,322.224395751953,5497.3603515625
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject10\Session1\Subject10 BP 11.c3d",500,0,22.9461135864258,26.3894920349121,82.9324417114258,79.0944976806641,0.119191899895668,0.729203283786774,2710.46997070312,39.5269584655762,32.6233863830566,5885.12646484375,3865.2783203125,328.079528808594,7602.5771484375,317.661437988281,5204.28466796875
