FILE_NAME,FRAME_RATE,ANALOG_VIDEO_FRAME_RATIO,maxHipRotVel,maxTrunkRotVel,maxLeadElbowVel,maxRearElbowVel,maxLeadKneeVel,maxRearKneeVel,maxHipRotation,maxTrunkRotation,maxTrunkFlexion,maxTrunkLateralFlexion,maxShoulderAbd,maxLeadKneeFlexion,maxLeadElbowFlexion,maxRearKneeFlexion,maxRearElbowFlexion,maxLeadArmAngVel,maxLeadHandAngVel,maxHeadRotation,maxHeadLateralFlexion,maxHeadFlexion
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject10\Session1\Subject10 BP 01.c3d",500,0,685.470581054688,301.433563232422,21.4009075164795,9.24153327941895,214.445983886719,184.462631225586,67.1227798461914,207.912628173828,32.3220062255859,3.54746699333191,84.1491622924805,48.4877700805664,87.4919891357422,53.5638542175293,141.436126708984,934.626770019531,1461.30578613281,65.8411254882812,16.9796447753906,14.6706447601318
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject10\Session1\Subject10 BP 02.c3d",500,0,669.464111328125,332.469940185547,28.1788597106934,19.6084403991699,218.097305297852,235.011627197266,64.4019546508789,210.913558959961,32.7581558227539,17.6338443756104,72.8554458618164,50.2447509765625,86.9177474975586,57.6175384521484,141.627655029297,1030.43432617188,1572.77209472656,64.3934936523438,11.264874458313,20.6470489501953
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject10\Session1\Subject10 BP 03.c3d",500,0,667.593017578125,399.822235107422,27.5283088684082,17.692928314209,190.840591430664,168.653854370117,64.232063293457,209.55534362793,28.4727993011475,4.50504207611084,87.4530258178711,47.6449966430664,86.9126968383789,53.8393936157227,140.91813659668,1007.91784667969,1598.22766113281,66.3098068237305,14.7135744094849,13.2560405731201
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject10\Session1\Subject10 BP 04.c3d",500,0,674.552917480469,311.916351318359,221.497375488281,37.6283073425293,209.648132324219,196.558242797852,65.888313293457,212.148040771484,28.9241485595703,2.09217548370361,88.0936050415039,51.1767501831055,86.8655700683594,64.6066741943359,141.818145751953,1260.84973144531,1655.83337402344,66.7443542480469,17.6999626159668,20.0576515197754
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject10\Session1\Subject10 BP 05.c3d",500,0,663.051635742188,363.998413085938,33.2031860351562,11.0872859954834,183.178359985352,190.081085205078,63.2296562194824,209.074234008789,28.9240341186523,4.55995416641235,87.2591171264648,50.7163391113281,86.7517395019531,55.3123779296875,141.052536010742,983.204650878906,1590.47192382812,66.3529815673828,15.8296012878418,16.0215454101562
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject10\Session1\Subject10 BP 06.c3d",500,0,686.872497558594,333.263397216797,25.6493072509766,3.16637516021729,195.145782470703,211.380187988281,65.1466903686523,209.296875,29.5618419647217,2.16950106620789,89.036994934082,52.2867813110352,88.8750915527344,64.9983825683594,142.683395385742,995.732421875,1697.97534179688,66.4096603393555,20.2164363861084,20.2364768981934
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject10\Session1\Subject10 BP 07.c3d",500,0,700.801879882812,310.11962890625,26.9510116577148,22.3485412597656,227.484329223633,173.083221435547,66.0955276489258,207.970962524414,29.186164855957,3.0164532661438,85.8510665893555,52.3941612243652,86.7064971923828,58.8636627197266,141.618667602539,1107.57629394531,1646.57446289062,67.3136520385742,18.0774841308594,21.8357582092285
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject10\Session1\Subject10 BP 08.c3d",500,0,704.372436523438,309.585571289062,152.420471191406,9.35044479370117,193.549072265625,213.286331176758,62.6586380004883,209.088348388672,31.4820308685303,1.6793315410614,90.3771820068359,51.5361480712891,89.9480361938477,63.2945518493652,142.322692871094,1190.09790039062,1648.27514648438,66.6998291015625,20.1334438323975,26.5367813110352
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject10\Session1\Subject10 BP 10.c3d",500,0,706.092834472656,337.932586669922,21.2843189239502,12.2354755401611,203.343475341797,231.931579589844,63.6009902954102,209.370071411133,28.4958934783936,0.770658135414124,90.6194152832031,49.600212097168,90.2586288452148,63.6578903198242,141.178833007812,1070.18432617188,1653.93505859375,67.9217758178711,18.4500427246094,19.9325466156006
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject10\Session1\Subject10 BP 11.c3d",500,0,688.632934570312,401.668548583984,21.5541439056396,14.3514060974121,262.087921142578,204.813766479492,61.5055770874023,213.810180664062,30.3223152160645,4.68010807037354,90.6785278320312,51.2411613464355,86.5096130371094,63.6428146362305,141.017623901367,1014.49975585938,1592.74169921875,66.9299545288086,17.980640411377,19.2172508239746
