FILE_NAME,FRAME_RATE,ANALOG_VIDEO_FRAME_RATIO,maxHipRotVel,maxTrunkRotVel,maxLeadElbowVel,maxRearElbowVel,maxLeadKneeVel,maxRearKneeVel,maxHipRotation,maxTrunkRotation,maxTrunkFlexion,maxTrunkLateralFlexion,maxShoulderAbd,maxLeadKneeFlexion,maxLeadElbowFlexion,maxRearKneeFlexion,maxRearElbowFlexion,maxLeadArmAngVel,maxLeadHandAngVel,maxHeadRotation,maxHeadLateralFlexion,maxHeadFlexion
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject5\Session1\Subject5 BP 01.c3d",500,0,770.179748535156,227.279663085938,137.033050537109,343.997344970703,148.33512878418,315.895294189453,55.6497268676758,203.136291503906,29.5106105804443,3.42753410339355,98.7774124145508,56.3062286376953,91.4677352905273,68.0117797851562,138.170120239258,1096.53576660156,2229.15283203125,68.1709518432617,11.4247455596924,15.6929454803467
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject5\Session1\Subject5 BP 02.c3d",500,0,771.2822265625,266.441345214844,238.319519042969,283.036468505859,179.024780273438,248.250137329102,58.2033958435059,199.603546142578,32.0977325439453,3.50916790962219,88.3545913696289,55.8709144592285,92.9585571289062,66.4629211425781,136.454116821289,1489.4794921875,2200.8544921875,67.2948684692383,14.3400611877441,25.0817527770996
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject5\Session1\Subject5 BP 03.c3d",500,0,780.586242675781,272.129058837891,27.1867752075195,200.614486694336,122.16032409668,345.729064941406,55.7634048461914,203.972839355469,33.642276763916,3.18411993980408,91.5138626098633,55.4458274841309,92.7877655029297,65.9165344238281,132.324661254883,1194.46667480469,2001.73388671875,68.0301895141602,14.3387441635132,17.3496379852295
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject5\Session1\Subject5 BP 04.c3d",500,0,764.919311523438,320.503234863281,220.367477416992,200.70915222168,151.461929321289,309.821228027344,55.5057029724121,204.871429443359,34.3675727844238,3.07350754737854,90.5187606811523,57.4577522277832,96.1578674316406,66.2163543701172,131.394348144531,1252.03454589844,1940.70703125,69.3985443115234,17.3080253601074,17.5329456329346
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject5\Session1\Subject5 BP 05.c3d",500,0,749.658569335938,222.65625,229.158279418945,248.473907470703,148.187652587891,340.044647216797,53.3743133544922,197.698318481445,31.4863204956055,3.99474048614502,92.2131576538086,56.9296722412109,95.0656967163086,71.4246063232422,138.929382324219,1586.65100097656,2274.81298828125,68.8124771118164,10.1924924850464,22.5341053009033
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject5\Session1\Subject5 BP 06.c3d",500,0,775.379150390625,283.462524414062,156.189208984375,305.537750244141,142.171295166016,309.099182128906,54.8449554443359,199.716522216797,31.5762958526611,3.82150101661682,89.4070816040039,57.4240036010742,92.4520874023438,67.1770477294922,139.9072265625,1364.4287109375,1964.92126464844,69.1796646118164,12.3861379623413,20.2256774902344
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject5\Session1\Subject5 BP 07.c3d",500,0,760.551452636719,332.721710205078,160.583053588867,384.842620849609,122.66609954834,342.794494628906,51.3736724853516,202.581344604492,28.7752780914307,2.79680848121643,93.3896865844727,56.7625885009766,94.1172180175781,70.4532775878906,142.107543945312,1328.14721679688,2094.32983398438,70.412109375,7.53722429275513,12.7368268966675
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject5\Session1\Subject5 BP 08.c3d",500,0,765.27783203125,228.511810302734,110.63353729248,267.187622070312,133.374847412109,318.177093505859,50.8002128601074,197.227584838867,32.0424652099609,3.82291555404663,95.7842407226562,57.3928985595703,94.9488525390625,68.6458435058594,133.787231445312,1298.54858398438,2116.57104492188,70.093391418457,15.5560331344604,24.5873985290527
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject5\Session1\Subject5 BP 09.c3d",500,0,772.485717773438,296.585083007812,207.99967956543,366.525024414062,137.957794189453,347.752288818359,49.051441192627,198.060745239258,28.8644733428955,5.01947784423828,93.3147659301758,59.1346702575684,96.8340072631836,71.625602722168,142.167572021484,1553.60473632812,2210.43896484375,69.8252868652344,9.49597644805908,23.4284019470215
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject5\Session1\Subject5 BP 10.c3d",500,0,795.808776855469,300.697326660156,54.2107048034668,338.355041503906,159.999862670898,270.267395019531,50.041576385498,199.072311401367,31.3872013092041,3.74040865898132,91.061653137207,57.6225166320801,92.7480850219727,71.7176818847656,142.141830444336,1388.41955566406,2095.57470703125,69.9933929443359,9.73131656646729,13.4344320297241
