FILE_NAME,FRAME_RATE,ANALOG_VIDEO_FRAME_RATIO,swingTimeHand,swingTimeFootUp,swingTimeFootDown,stanceFootUpTime,footUpLoadTime,loadFirstMoveTime,firstMoveFootDownTime,footDownImpactTime,impactFollowThroughTime
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject5\Session1\Subject5 BP 01.c3d",500,0,0.170000076293945,1.26800000667572,0.0780000686645508,0.187999963760376,0.508000016212463,0.681999921798706,0.589999914169312,0.170000076293945,0.0260000228881836
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject5\Session1\Subject5 BP 02.c3d",500,0,0.165999889373779,1.06399989128113,0.0999999046325684,0.210000038146973,0.483999967575073,0.480000019073486,0.414000034332275,0.165999889373779,0.0340001583099365
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject5\Session1\Subject5 BP 03.c3d",500,0,0.138000011444092,1.14799988269806,0.125999927520752,0.150000095367432,0.493999838829041,0.528000116348267,0.516000032424927,0.138000011444092,0.0340001583099365
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject5\Session1\Subject5 BP 04.c3d",500,0,0.144000053405762,1.1139999628067,0.128000020980835,0.108000040054321,0.455999970436096,0.529999971389771,0.513999938964844,0.144000053405762,0.0399999618530273
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject5\Session1\Subject5 BP 05.c3d",500,0,0.165999889373779,1.16600000858307,0.0360000133514404,0.153999924659729,0.516000151634216,0.613999843597412,0.483999967575073,0.165999889373779,0.0260000228881836
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject5\Session1\Subject5 BP 06.c3d",500,0,0.150000095367432,1.00999999046326,0.105999946594238,0.118000030517578,0.409999847412109,0.494000196456909,0.450000047683716,0.150000095367432,0.0239999294281006
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject5\Session1\Subject5 BP 07.c3d",500,0,0.148000001907349,1.11199998855591,0.135999917984009,0.131999969482422,0.450000047683716,0.526000022888184,0.513999938964844,0.148000001907349,0.0380001068115234
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject5\Session1\Subject5 BP 08.c3d",500,0,0.165999889373779,1.25799989700317,0.113999843597412,0.129999995231628,0.516000032424927,0.628000020980835,0.575999975204468,0.165999889373779,0.0299999713897705
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject5\Session1\Subject5 BP 09.c3d",500,0,0.150000095367432,1.23400008678436,0.0360000133514404,0.327999949455261,0.531999945640564,0.666000127792358,0.552000045776367,0.150000095367432,0.0339999198913574
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject5\Session1\Subject5 BP 10.c3d",500,0,0.141999959945679,1.02600002288818,0.121999979019165,0.108000040054321,0.405999898910522,0.498000144958496,0.478000164031982,0.141999959945679,0.0399999618530273
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject5\Session1\Subject5 Cannon 01.c3d",500,0,0.149999856948853,1.39999997615814,0.0260000228881836,0.131999969482422,0.669999957084656,0.703999996185303,0.580000162124634,0.149999856948853,0.0720000267028809
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject5\Session1\Subject5 Cannon 03.c3d",500,0,0.160000085830688,1.22800004482269,0.0899999141693115,0.143999934196472,0.607999920845032,0.53000020980835,0.460000038146973,0.160000085830688,0.0339999198913574
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject5\Session1\Subject5 Cannon 04.c3d",500,0,0.174000024795532,1.35199999809265,0.0479998588562012,0.121999979019165,0.706000089645386,0.598000049591064,0.471999883651733,0.174000024795532,0.0280001163482666
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject5\Session1\Subject5 Cannon 05.c3d",500,0,0.155999898910522,1.28799998760223,,0.166000008583069,0.544000029563904,,0.588000059127808,0.155999898910522,0.0399999618530273
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject5\Session1\Subject5 Cannon 06.c3d",500,0,0.143999814987183,1.37599992752075,0.0439999103546143,0.20799994468689,0.620000123977661,0.711999893188477,0.611999988555908,0.143999814987183,0.0500001907348633
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject5\Session1\Subject5 Cannon 07.c3d",500,0,0.142000198364258,1.22000002861023,0.106000185012817,0.246000051498413,0.507999897003174,0.605999946594238,0.569999933242798,0.142000198364258,0.0379998683929443
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject5\Session1\Subject5 Live 01.c3d",500,0,0.157999992370605,1.18599987030029,0.135999917984009,0.144000053405762,0.490000009536743,0.559999942779541,0.537999868392944,0.157999992370605,0.0240001678466797
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject5\Session1\Subject5 Live 02.c3d",500,0,0.118000030517578,1.27800011634827,0.154000043869019,0.115999937057495,0.549999952316284,0.574000120162964,0.610000133514404,0.118000030517578,0.0239999294281006
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject5\Session1\Subject5 Live 04.c3d",500,0,0.128000020980835,1.21800005435944,0.148000001907349,0.148000001907349,0.527999997138977,0.54200005531311,0.562000036239624,0.128000020980835,0.0279998779296875
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject5\Session1\Subject5 Live 05.c3d",500,0,0.111999988555908,1.23999989032745,0.151999950408936,0.139999985694885,0.527999997138977,0.559999942779541,0.599999904632568,0.111999988555908,0.0380001068115234
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject5\Session1\Subject5 Live 06.c3d",500,0,0.157999992370605,1.35599994659424,0.0839998722076416,0.104000091552734,0.609999895095825,0.662000179290771,0.588000059127808,0.157999992370605,0.0499999523162842
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject5\Session1\Subject5 Live 07.c3d",500,0,0.114000082015991,1.32200002670288,0.134000062942505,0.131999969482422,0.555999994277954,0.631999969482422,0.651999950408936,0.114000082015991,0.0360000133514404
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject5\Session1\Subject5 Live 08.c3d",500,0,0.108000040054321,1.21199989318848,0.121999979019165,0.160000085830688,0.490000009536743,0.599999904632568,0.613999843597412,0.108000040054321,0.0420000553131104
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject5\Session1\Subject5 Live 09.c3d",500,0,0.149999856948853,1.32599997520447,0.0959999561309814,0.138000011444092,0.582000017166138,0.648000001907349,0.594000101089478,0.149999856948853,0.0480000972747803
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject5\Session1\Subject5 Live 10.c3d",500,0,0.114000082015991,1.24000000953674,0.138000011444092,0.138000011444092,0.532000064849854,0.569999933242798,0.593999862670898,0.114000082015991,0.0360000133514404
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject5\Session1\Subject5 Live 11.c3d",500,0,0.126000165939331,1.23200011253357,0.126000165939331,0.159999966621399,0.519999980926514,0.585999965667725,0.585999965667725,0.126000165939331,0.0399999618530273
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject5\Session2\Subject5 Cannon 09.c3d",500,0,0.174000024795532,1.42600011825562,0.114000082015991,0.113999962806702,0.697999954223633,0.614000082015991,0.55400013923645,0.174000024795532,0.0399999618530273
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject5\Session2\Subject5 Cannon 10.c3d",500,0,0.144000053405762,0.861999988555908,0.134000062942505,0.654000043869019,0.145999908447266,0.582000017166138,0.572000026702881,0.144000053405762,0.0299999713897705
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject5\Session2\Subject5 Cannon 11.c3d",500,0,0.140000104904175,1.38399994373322,0.115999937057495,0.156000018119812,0.71999990940094,0.54800009727478,0.523999929428101,0.140000104904175,0.062000036239624
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject5\Session2\Subject5 Cannon 12.c3d",500,0,0.141999959945679,1.23800003528595,0.0880000591278076,0.195999979972839,0.540000081062317,0.609999895095825,0.555999994277954,0.141999959945679,0.677999973297119
"Z:\SSL\Research\Graduate Students\Thompson, Devin\Vicon\Studies\PitchModality\Subject5\Session2\Subject5 Tee 01.c3d",500,0,0.129999876022339,1.27199995517731,0.118000030517578,0.156000018119812,0.53600013256073,0.617999792098999,0.605999946594238,0.129999876022339,0.0460000038146973
